10.45.137.31 | SUCCESS | rc=0 >>
    id    | clubid  
 3588737 |   38756
 2108739 |   38752
 2998737 | 2218739
  298737 |   38752
 1298737 |   78737
 3578737 |   38756
 3598737 | 2218739
 2498753 |   38752
 1148756 |   38756
   88756 |   38756
  378756 |   38756
 1128753 |   78737
  858756 |   38756
 1048756 |   78737
 3778750 | 2028739
 1688752 |   78737
 3648756 |   38756
  918756 |   38756
 2408752 |   38752
 3618756 |   38756
 5478739 | 2028739
  458737 |   78737
  188756 |   38756
  618756 |   78737
 3658756 |   38756
 4408756 |   78737
 1048757 |   78737
 1508757 |   38752
  378757 |   38752
  218758 |   38752
 2548752 |   38752
 2588752 |   38752
 2578752 |   38752
 2608752 |   38752
  118752 |   38752
  168750 |   38752
 1418750 |   38752
 3928750 |   38756
 6808739 |   38756
  418752 |   38752
  678758 |   78737
  198758 |   38756
  628758 |   78737
  158758 | 2218739
   18737 |   38752
  188758 |   78737
  418753 |   38752
   28752 |   38752
 3378737 |   78737
  568739 |   78737
  258737 |   38756
   38758 |   78737
 2098756 |   78737
  648756 |   38756
 2028753 |   78737
  318737 |   38756
  978737 |   38756
  998750 |   78737
  228756 |   78737
  518757 |   38752
   68756 |   78737
 4988739 |   38756
 3388737 |   78737
 1408752 |   38752
 2568752 |   38752
   48737 |   38752
  308737 |   38756
  218737 |   38756
  638752 |   38752
  758752 |   38752
  448737 | 2218739
 1138737 |   78737
  468756 |   38756
  518739 |   78737
 6378739 |   38756
  198757 |   38752
  288756 |   38756
  568737 |   38756
 1268757 |   38752
 2518739 |   38752
  728758 |   78737
 2538752 |   38752
 1248739 |   38756
  118753 |   38752
  768739 |   78737
 6388739 |   38756
 6448739 |   38756
 6438739 |   38756
  668753 |   38752
  718752 |   38752
 1908739 |   78737
 3608737 | 2218739
 1298757 |   38752
  328756 |   38756
 3358737 |   78737
 2008756 |   38752
  738757 |   78737
  948739 |   78737
 2558750 | 2028739
  688739 |   38756
  208757 |   38752
  108753 |   78737
(114 rows)
10.48.8.254 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.48.8.237 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.48.8.17 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.45.137.206 | SUCCESS | rc=0 >>
   id    | clubid 
---------+--------
 5228815 |  58815
 2378815 |  58815
  778815 |  58815
  618815 |  58815
  128815 |  58815
  628815 |  58815
  298815 |  58815
 4338815 |  58815
 4688815 |  58815
  588815 |  58815
  288815 |  58815
 2008815 |  58815
 4328815 |  58815
 4408815 |  58815
 4788815 |  58815
 5998815 |  58815
 4698815 |  58815
(17 rows)
10.45.137.172 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.45.136.111 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.45.139.66 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.45.138.8 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.48.9.79 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.48.9.14 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.48.8.2 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.48.8.25 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.48.8.34 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.45.139.206 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.45.139.61 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.45.137.220 | SUCCESS | rc=0 >>
    id     | clubid  
-----------+---------
  91647588 |   87619
   2357619 |   87619
  47567619 |   87619
  18327088 | 2317582
  28037654 |  127654
  47817619 |   87619
  30647654 |  127654
  49017619 |   87619
 216707028 | 2317582
  17367107 | 2317582
  91627588 |   87619
  19417026 | 7767028
  36007654 |  127654
  47607619 |   87619
  42857037 | 2317582
   2497619 | 2317582
   6287551 | 2317582
  33767654 |  127654
 242947028 | 2317582
  63257556 | 2317582
  35627654 |  127654
   4567620 | 7767028
  55057654 |  127654
   3177103 | 7767028
  62967556 | 2317582
    817619 |   87619
  64967556 | 2317582
  30557654 |  127654
  65387584 | 2317582
   1837623 |  127654
  32647589 | 2317582
  33807654 |  127654
  54527623 | 2317582
  20987654 |  127654
   8087104 | 7767028
   5797556 | 2317582
  23727620 | 2317582
    327623 | 7767028
    967032 | 2317582
   6477582 | 2317582
  25347587 | 2317582
   2397619 |   87619
  65397556 | 2317582
    527653 | 2317582
  11297107 | 7767028
  49027619 |   87619
   7917149 | 2317582
     67040 | 2317582
   2577654 | 2317582
  35257083 | 7767028
    677590 | 2317582
   7347586 | 2317582
    157584 | 7767028
   9407083 | 2317582
  19327107 | 2317582
  59017551 | 2317582
  11667104 | 2317582
  22167113 | 2317582
   1187104 | 2317582
   1617102 | 2317582
     27025 | 2317582
  91637588 |   87619
 243667028 | 7767028
  42627589 | 7767028
     77620 | 2317582
   8957040 | 2317582
   1627104 | 7767028
   7647547 | 2317582
     57586 | 2317582
   6187024 | 2317582
  33727582 | 2317582
  38107027 | 2317582
(72 rows)
10.45.136.151 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.97.11.225 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.45.137.239 | SUCCESS | rc=0 >>
   id    | clubid  
---------+---------
 3288772 | 1388772
 3278772 | 1388772
 3258772 | 1388772
  758772 | 1388772
 2928772 | 1388772
 4108772 | 1388772
  178772 | 1388772
 1418772 | 1388772
(8 rows)
10.97.9.14 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.97.12.183 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.97.12.58 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.45.138.106 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.45.136.143 | SUCCESS | rc=0 >>
   id    | clubid 
---------+--------
  358773 |  18773
 2138773 |  18773
 2758773 |  18773
  368773 |  18773
 2928773 |  18773
   48773 |  18773
  148773 |  18773
 1088773 |  18773
 2098773 |  18773
 3038773 |  18773
 1848773 |  18773
  178773 |  18773
  108773 |  18773
  328773 |  18773
  118773 |  18773
  268773 |  18773
  458773 |  18773
  128773 |  18773
  238773 |  18773
  498773 |  18773
 3188773 |  18773
 1298773 |  18773
 1908773 |  18773
  518773 |  18773
   38773 |  18773
 3108773 |  18773
 3128773 |  18773
 3008773 |  18773
 3148773 |  18773
 3138773 |  18773
 3118773 |  18773
(31 rows)
10.45.139.38 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.45.137.163 | SUCCESS | rc=0 >>
   id    | clubid 
---------+--------
  158776 |  58776
 1558776 |  58776
 2068776 |  58776
 5858776 |  58776
 2718776 |  58776
  478776 |  58776
  688776 |  58776
  668776 |  58776
 2768776 |  58776
  868776 |  58776
  148776 |  58776
 1968776 |  58776
 2418776 |  58776
 5878776 |  58776
 1498776 |  58776
  258776 |  58776
 5788776 |  58776
 5828776 |  58776
 5898776 |  58776
  488776 |  58776
 1088776 |  58776
 2868776 |  58776
  108776 |  58776
  628776 |  58776
 1668776 |  58776
 5918776 |  58776
 5798776 |  58776
 5868776 |  58776
 5908776 |  58776
 5928776 |  58776
 5888776 |  58776
  788776 |  58776
  218776 |  58776
 1278776 |  58776
 1468776 |  58776
   88776 |  58776
 5848776 |  58776
  138776 |  58776
 5758776 |  58776
 1588776 |  58776
(40 rows)
10.97.12.127 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.97.11.95 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.97.9.210 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.97.9.89 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.45.139.209 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.45.139.133 | SUCCESS | rc=0 >>
    id     | clubid  
-----------+---------
 131447741 | 1287764
  83097726 |   37764
 153317741 |   37764
 132137741 |   37764
  78447726 |   37764
  78427726 |   37764
  71847726 | 1287764
  72607764 | 1287764
  78107764 | 1287764
    627741 |   37764
  53147741 |   37764
  80307726 |   37764
  70587726 | 1287764
 134537741 | 1287764
 128577741 | 1287764
  78437726 |   37764
  78467726 |   37764
  70607726 | 1287764
  80227726 |   37764
  75477754 |   37764
  80217726 |   37764
  73257764 | 1287764
  70617726 | 1287764
    927726 |   37764
  64427741 |   37764
  72957764 | 1287764
  77297764 | 1287764
  79827764 | 1287764
 130177741 | 1287764
  80317726 |   37764
  71817726 | 1287764
    287726 |   37764
  66947741 |   37764
  71827726 | 1287764
 132587741 |   37764
  18567741 |   37764
 146347741 | 1287764
  74257764 |   37764
  80327726 |   37764
 152467741 | 1287764
  83137726 |   37764
  23847753 |   37764
  45547764 |   37764
  73627764 | 1287764
  77377764 | 1287764
  79807764 | 1287764
  70577726 | 1287764
  29197753 |   37764
  79817764 | 1287764
  73307764 | 1287764
    347764 | 1287764
  74157764 | 1287764
  70597726 | 1287764
  71837726 | 1287764
  39547753 |   37764
  77387764 | 1287764
 131887741 | 1287764
  64447764 | 1287764
  80197726 |   37764
  80297726 |   37764
  71927764 | 1287764
 128847741 | 1287764
  38867764 | 1287764
 128747741 | 1287764
  71857726 | 1287764
  80187726 |   37764
  73917764 | 1287764
 128927741 | 1287764
  73317764 | 1287764
  71447764 | 1287764
    877753 |   37764
   1687753 |   37764
  59377764 |   37764
  29237741 |   37764
   3507741 |   37764
   1187726 |   37764
  80337726 |   37764
  80207726 |   37764
     27726 |   37764
(79 rows)
10.45.137.114 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.45.139.115 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.45.137.156 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.45.137.138 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.48.8.101 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.48.9.117 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.48.8.149 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.48.8.193 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.48.8.102 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.48.9.74 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.45.138.172 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.45.136.174 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
